700030	aide-technique	technical assistance
700040	charge(e) de comptes - communication visuelle	account manager - visual communication
700060	analyste en formulaires	forms analyst
700260	enqueteur(-euse) en matiere frauduleuse - chef(fe) d equipe	fraud investigator - team leader
700300	photographe	photographer
700330	guide etudiant(e)	student guide
700360	animateur(-trice) en loisirs - grade 1	leisure activity leader - grade 1
700370	animateur(-trice) specialise(e) - loisirs socio-culturels	specialized facilitator - socio-cultural leisure
700380	assistant(e) animateur(-trice) specialise(e) - loisirs socio-culturels	specialized assistant facilitator - socio-cultural leisure
700390	assitant(e) agent(e) technique - activites sportives	technical agent assistant - sports activities
700440	coordonnateur(-trice) en loisirs	leisure coordinator
700460	moniteur(-trice) de sports	sports instructor
700470	moniteur(-trice) specialise(e) - piscine	specialized swimming pool instructor
700480	prepose(e) a l accueil	receptionist
700500	prepose(e) au remorquage	towing attendant
700510	prepose(e) aux droits d entree - chef(fe) d equipe	entrance fees attendant - team leader
700520	sauveteur(-euse)	lifeguard
700530	surveillant(e) de pataugeoire	paddling pool supervisor
700540	surveillant(e) de sports	sports supervisor
700550	surveillant(e) d installations	facilities supervisor
700560	surveillant(e) d installations - chef(fe) d equipe	facilities supervisor - team leader
700600	recenseur(-euse) - occupation des lieux	census taker - occupation of premises
700620	conseiller(-ere) administratif(-ive) aupres des organismes benevoles	administrative advisor to voluntary organizations
700630	agent(e) culturel(le)	cultural agent
700660	technicien(ne) en gestion budgetaire	budget management technician
700670	technicien(ne) en geomatique (cartographie thematique)	geomatics technician (thematic mapping)
700680	surveillant(e) de pataugeoire - chef(fe) d equipe	paddling pool supervisor - team leader
700690	officier(-iere) principal(e) de liaison aupres des cours de justice (permis et inspection)	principal liaison officer to the courts of justice (license and inspection)
700700	agent(e) de developpement d activites culturelles physiques  et sportivess	physical and sporting cultural activities development agent
700710	controleur(-euse) des installations et vigie environnementale	facilities controller and environmental monitor
700720	agent(e) d approvisionnement niveau 1	level 1 procurement agent
700740	prepose(e) au marketing	marketing representative
700750	inspecteur(-trice) aux programmes de renovation	renovation program inspector
700760	inspecteur(-trice) des batiments	building inspector
700790	instructeur(-trice) responsable de piscines	swimming pool instructor
700800	inspecteur(trice) principal(e) des batiments	chief building inspector
700810	agent(e) principal(e) du cadre bati	principal agent of the building framework
700820	agent(e) principal(e) - cour municipale	principal agent - municipal court
700830	prepose(e) aux arenas	arena attendant
700840	assistant(e)-intervention loisirs	leisure intervention assistant
700860	agent(e) de service à la clientèle	customer service agent
701120	agent(e) de liaison - cinema	liaison officer - cinema
701740	assistant-inspecteur en construction - lach	assistant construction inspector - lach
701920	coordonnateur(-trice) camp de jour et service de garde - lachine	Day Camp and Daycare Coordinator - Lachine
701970	inspecteur en construction - lach	construction inspector - lach
702000	surveillant(e) - patineurs(-euses) et arenas - lachine	Supervisor - Skaters and Arenas - Lachine
702040	prepose(e) a l application des reglements - lachine	Regulations Enforcement Officer - Lachine
702050	prepose(e) a l immatriculation des vehicules	vehicle registration officer
702110	responsable du point de service du bureau d immatriculation vehicules	responsible for the vehicle registration office service point
702300	agent(e) de soutien - lasalle	support agent - lasalle
702380	animateur(-trice) guide - lasalle	facilitator guide - Lasalle
702730	coordonnateur(-trice) - parcs - lasalle	coordinator - parks - lasalle
702790	etudiant(e) col blanc - lasalle	white collar student - lasalle
702810	inspecteur(trice) en construction et aménagement urbain	construction and urban planning inspector
702870	patrouilleur(-euse) en environnement - lasalle	environmental patroller - lasalle
702910	prepose(e)- tennis - lasalle	tennis attendant - lasalle
702920	prepose(e) a la patrouille animale - lasalle	animal patrol attendant - lasalle
703030	responsable des surveillants(-antes) d arenas - lasalle	Head of Arena Supervisors - Lasalle
703170	surveillant(e) - arena - lasalle	supervisor - arena - lasalle
703180	surveillant(e) d ecoles - lasalle	school supervisor - lasalle
703200	technicien(ne) - audiovisuel(le) - lasalle	technician - audiovisual - lasalle
703810	greffier(-iere) audiencier(-iere)	court clerk
703830	redacteur(-trice) de proces-verbaux	minutes writer
703850	traducteur(-trice)	translator
704410	aide ingenieur(e) ii - verdun	assistant engineer ii - verdun
704570	assistant(e) surveillant(e) sauveteur(-euse) 2 sac - ete - verdun	assistant lifeguard 2 bags - summer - Verdun
704700	commis a l accueil - s.a.c. - verdun	receptionist - s.a.c. - verdun
705140	insp.serv.amena.urb.serv.entrp.- verd	insp.serv.amena.urb.serv.entrp.- verd
705180	instructeur(-trice) principal(e) de natation - verdun	head swimming instructor - verdun
705320	prepose(e) au vestiaire piscine - verdun	swimming pool changing room attendant - verdun
705340	agent(e) de projets, promotions et evenements speciaux	Project, Promotions and Special Events Officer
705350	agent(e) technique principal(e)	senior technical officer
705370	responsable caissier(-iere) auditorium - verdun	Auditorium cashier manager - Verdun
705550	surveillant(e) - verdun	supervisor - Verdun
705580	technicien(ne) en electricite - verdun	electrical technician - Verdun
706310	agent(e) de communications sociales	social communications officer
706500	agent(e) de developpement en loisirs	leisure development agent
706510	agent(e) de liaison - organismes culturels, sportifs et de developpement social	liaison officer - cultural, sports and social development organizations
706560	aide-prepose(e) a l equipement - anjou	equipment assistant - Anjou
706580	animateur(-trice) activites ludiques - anjou	fun activities facilitator - Anjou
706590	animateur culturel - anjo	cultural animator - Anjo
706600	animateur(-trice) - clientele avec besoins particuliers (anjou)	facilitator - clients with special needs (Anjou)
706730	commis etudiant - anjo	student clerk - Anjo
706750	commis aux plateaux des activites - anjou	activity tray clerk - Anjou
706870	instructeur(-trice) de tennis - cours de groupe - anjou	tennis instructor - group lessons - Anjou
706920	prepose(e) a l equipement et a la production technique	equipment and technical production attendant
707100	responsable tennis - anjou	Tennis Manager - Anjou
707150	responsable - terrains, arbitres et marqueurs(-euses) - anjou	Manager - grounds, referees and scorers - Anjou
707240	specialiste - handicape(e) intellectuel(le) - anjou	specialist - intellectually disabled - Anjou
707270	technicien(ne) de projets - environnement et reglementation urbaine	project technician - environment and urban regulations
707350	technicien(ne)-dessinateur(-trice) - anjou	technician-designer - Anjou
707860	huissier(-iere) de la cour municipale	municipal court bailiff
709090	animateur(-trice) bambinerie - mtl-nord	children's center facilitator - mtl-north
709130	animateur(-trice) du programme des terrains de jeux - mtl-nord	Playground Program Facilitator - Mtl-Nord
709250	commis urbanisme-construction - mtln	urban planning-construction clerk - mtln
709320	coordonnateur(-trice) - jardins communautaires - mtl-nord	Coordinator - Community Gardens - Mtl-Nord
709360	inspecteur(-trice) a l environnement - mtl-nord	environmental inspector - mtl-north
709450	moniteur(-trice) - piscines interieures - mtl-nord	instructor - indoor pools - mtl-nord
709470	pointeur(-euse) - mtl-nord	pointer - mtl-north
709480	prepose(e) a l accueil - piscines interieures - mtl-nord	Receptionist - Indoor Pools - North Montreal
709520	prepose(e) au materiel - centre loisirs - mtl-nord	equipment attendant - leisure center - mtl-nord
709650	sauveteur(-euse)-chef(fe) - piscines exterieures - montreal-nord	head lifeguard - outdoor pools - montreal-north
709660	sauveteur-piscines et pataugeoires - mtln	lifeguard - swimming pools and paddling pools - mtln
710510	agent(e) de protection en environnement	environmental protection officer
710570	arbitre en chef - baseball - st-laurent	umpire-in-chief - baseball - st-laurent
710740	commis - gestion documentaire ii - st-laurent	clerk - document management ii - st-laurent
710950	inspecteur - construction - stlau	inspector - construction - stlau
710960	inspecteur - plomberie - stlau	inspector - plumbing - stlau
710990	inspecteur(-trice) senior - service technique - st-laurent	Senior Inspector - Technical Service - St-Laurent
711000	marqueur(-euse) - st-laurent	marker - St-Laurent
711140	prepose(e) a l exploitation des compteurs d eau	water meter operator
711280	responsable - plateaux sportifs - st-laurent	Manager - Sports Facilities - St-Laurent
711410	specialiste - atelier adultes - st-laurent	specialist - adult workshop - st-laurent
711420	prepose(e) aux specifications d achats	purchasing specifications officer
711450	specialiste - basketball de competition iv - st-laurent	specialist - competitive basketball iv - st-laurent
711460	prepose(e) a la gestion des contrats	contract management officer
711490	specialiste - conditionnement physique aquatique iii - st-laurent	Specialist - Aquatic Fitness III - St-Laurent
711520	specialiste - cours superieur natation iii - st-laurent	Specialist - Advanced Swimming Course III - St-Laurent
711560	analyste de materiaux	materials analyst
711580	specialiste - gymnastique v - st-laurent	specialist - gymnastics v - st-laurent
711610	specialiste - karate iii - st-laurent	specialist - karate iii - st-laurent
711630	specialiste - maitre nageur(-euse) iii - st-laurent	Specialist - Lifeguard III - St-Laurent
711700	specialiste - tennis iii - st-laurent	specialist - tennis iii - st-laurent
711780	technicien(ne) - bureautique	office technician
711820	agent(e) d approvisionnement niveau 2	level 2 procurement agent
711840	agent(e) de distribution-equipements municipaux	municipal equipment distribution agent
711870	agent(e) technique - soutien technique et reglementation	technical agent - technical support and regulations
711890	prepose(e) a la qualite - approvisionnement	quality assurance officer - procurement
711920	agent(e) de distribution principal(e)	senior distribution agent
712070	agent(e) ii - paie - st-leonard	agent ii - payroll - st-leonard
712220	agent technique a l urbanisme - stle	technical urban planning agent - stle
712230	agent(e) technique en cartographie et dessin - st-leonard	technical agent in cartography and drawing - st-leonard
712350	chef(fe) de l atelier de l imprimerie - st-leonard	head of the printing workshop - st-leonard
712450	inspecteur(-trice) classe iii - st-leonard	Class III Inspector - St-Leonard
712470	prepose(e) a la scenographie et montage audiovisuel - st-leonard	scenography and audiovisual editing assistant - St-Leonard
712720	agent(e) - verification des donnees policieres	agent - police data verification
712780	agent(e) de controle - gestion des stocks - cum	control agent - inventory management - cum
712810	agent(e) specialise(e) - uniformes et equipements	specialized agent - uniforms and equipment
712820	agent(e) technique en protection des milieux naturels	technical agent for the protection of natural environments
712860	agent(e) technique - epuration des eaux - cum	technical agent - water purification - cum
712910	aide en loisirs - cum	leisure assistance - cum
712920	aide technique - environnement - cum	technical assistance - environment - cum
712960	administrateur(-trice) de bases de données_(dba)	database administrator (dba)
713030	analyste-redacteur(-trice)	analyst-editor
713050	chef(fe) animateur(-trice) - cum	head animator - cum
713060	chef(fe) d equipe - prepose(e) aux communications d urgence	team leader - emergency communications attendant
713090	concepteur(-trice) des amenagements - immeubles	building designer
713120	dactyloscopiste - cum	fingerprint specialist - cum
713150	enqueteur(-teuse) - evaluation - cum	investigator - evaluation - cum
713210	inspecteur(-trice) - aliments - cum	food inspector - cum
713220	inspecteur(-trice) - taxi/remorquage	inspector - taxi/towing
713230	inspecteur(-trice) en environnement	environmental inspector
713260	operateur(-trice) de video-clavier - cum	video keyboard operator - cum
713280	patrouilleur(-euse) de stationnements - parcs regionaux - cum	parking patrol officer - regional parks - cum
713310	prepose(e) a l animation - cum	entertainment attendant - cum
713320	prepose(e) a l approvisionnement - cum	supply attendant - cum
713340	prepose(e) a l information - police de quartier - cum	information officer - neighborhood police - cum
713350	prepose(e) a l information policiere - cum	police information officer - cum
713390	prepose(e) a la perception des revenus - parcs natures - cum	revenue collection officer - nature parks - cum
713490	prepose(e) aux contestations d evaluations - cum	assessment dispute officer - cum
713510	analyste en materiel roulant	rolling stock analyst
713550	regisseur(-euse) des exemptions de taxes - cum	tax exemption manager - cum
713560	responsable de la gestion des documents	responsible for document management
713600	charge(e) d entretien - parcs natures	maintenance manager - nature parks
713660	technicien(ne) - environnement - cum	technician - environment - cum
713670	technicien(ne)-formateur(-trice) (tresorerie) - cum	technician-trainer (treasury) - cum
713680	technicien(ne)-formateur(-trice) - cum	technician-trainer - cum
713710	technicien(ne) d entretien - cum	maintenance technician - cum
713750	technicien(ne) en evaluation grade 1 - cum	grade 1 evaluation technician - cum
713760	technicien(ne) en evaluation grade 2 - cum	grade 2 evaluation technician - cum
713810	repartiteur(-trice) du materiel roulant	rolling stock distributor
713820	agent(e) de distribution - equipements motorises	distribution agent - motorized equipment
714780	inspecteur - ilbiz	inspector - ilbiz
715000	coordonnateur(-trice) adjoint(e) socio-culturel - pierrefonds	assistant socio-cultural coordinator - pierrefonds
715020	enqueteur(-teuse) - pierrefonds	investigator - pierrefonds
715050	insp. batiment permis const. - pier	building inspection building permit - pier
715080	prepose aux permis - pier	permit attendant - pier
715300	technicien(ne) en amenagement du territoire - pierrefonds	land use planning technician - pierrefonds
715620	agent(e) de location de locaux	rental agent
715640	receptionniste - perception	receptionist - perception
715650	instructeur(-trice) badminton - anjou	badminton instructor - Anjou
715730	technicien(ne) juridique principal(e) - cum	senior legal technician - cum
715750	coordonnateur(-trice) de gymnase - pierrefonds	gymnasium coordinator - pierrefonds
717000	caissier(-ere) - verdun	cashier - Verdun
717130	agent(e) technique - mecanique du batiment / genie mecanique - cum	technical agent - building mechanics / mechanical engineering - cum
717360	coordonnateur(-trice) du programme des terrains de jeux - montreal-nord	Playground Program Coordinator - Montreal North
717410	estimateur(-trice) de travaux	works estimator
717420	coordonnateur(-trice) - piscines exterieures - mtl-nord	Coordinator - Outdoor Pools - North Montreal
717430	coordonnateur(-trice) des pataugeoires exterieures - montreal-nord	outdoor wading pool coordinator - montreal-nord
717570	caissier(-ere) guichet - st-laurent	cashier counter - st-laurent
718140	special - natation v - stlau	special - swimming v - stlau
718210	commis-inspections - stlau	inspection clerks - stlau
718260	special baseball iii - stlau	Special Baseball III - Stlau
718340	préposé(e) à l acceuil - outr	receptionist - outr
718600	specialiste pre-natal - stlau	prenatal specialist - stlau
718670	secretaire construction - outr	construction secretary - outr
719000	agent(e) iii - soutien administratif (2) - st-leonard	agent iii - administrative support (2) - st-leonard
719760	moniteur/formateur-sauvetage - mtln	rescue instructor/trainer - mtln
719880	coordonnateur(-trice) - piscines municipales - lachine	Coordinator - Municipal Swimming Pools - Lachine
719890	chef(fe) moniteur(-trice) - lachine	head instructor - Lachine
719910	moniteur(-trice) - piscines - lachine	instructor - swimming pools - lachine
719960	animateur(-trice) specialiste activites culturelles - lasalle	cultural activities specialist facilitator - Lasalle
720000	animateur specialiste camp de jour - lasa	specialist day camp facilitator - lasa
720090	inspecteur(-trice) d arrondissement (travaux, circulation, proprete)	district inspector (works, traffic, cleanliness)
720230	adjoint(e) camp de jour (botanique) - lasalle	Day Camp Assistant (Botany) - Lasalle
720300	technicien(ne) en recherche et enquête	research and investigation technician
720310	chargé(e) de rédaction et de diffusion	editorial and distribution officer
720410	sauveteur(-euse) - chef(fe) d equipe	lifeguard - team leader
720430	moniteur(-trice) d activites jeunesse	youth activities monitor
720440	intervenant(e) prevention sensibilisation jeunesse	youth awareness prevention speaker
720510	moniteur(-trice) hote - verdun	host monitor - Verdun
720550	technicien(ne) en ressources humaines	human resources technician
720710	coordonnateur(-trice) - activites photographiques	coordinator - photographic activities
720720	prepose(e) a l inf. policiere-surveillance electronique	police nurse-electronic surveillance attendant
720740	chargé(e) du nettoyage des graffitis	graffiti cleaner
720790	bibliothecaire - occasionnel(le)	librarian - occasional
720800	agent(e) technique en mesures preventives	technical agent in preventive measures
720820	préposé(e) à la commercialisation	marketing assistant
720830	coordonnateur(-trice) de boutiques	store coordinator
720860	charge de l insp. du cadre bati et du dom. prive et publ.	in charge of the inspection of the built environment and private and public property.
720870	secretaire de direction - directeur(-trice) de premier niveau	executive secretary - first-level director
720890	agent(e) technique en geomatique	geomatics technical agent
720910	commis a l accueil - verd	receptionist - green
720930	technicien(ne) artistique	artistic technician
720970	responsable technique - production	technical manager - production
720980	analyste en droit - contentieux	legal analyst - litigation
720990	charge(e) de soutien technique en droit - contentieux	technical support officer in law - litigation
721000	assistant(e)-événements culturels	cultural events assistant
721140	agent(e) - travaux publics et ingénierie	agent - public works and engineering
721150	préposé(e) aux communications d urgence	emergency communications attendant
721160	préposé(e) à l information du cadre bâti	built environment information officer
721280	etudiant(e) col blanc - des general	white collar student - general
721290	etudiant(e) col blanc - dec general	white collar student - dec general
721300	etudiant(e) col blanc - dec specialise annee 1	white-collar student - specialized DEC year 1
721310	etudiant(e) col blanc - dec specialise annee 2	white-collar student - specialized DEC year 2
721320	etudiant(e) col blanc - dep	white-collar student - dep
721340	technicien(ne)- analyste audio et video judiciaire	technician - forensic audio and video analyst
721380	préposé(e) aux données de circulation	traffic data attendant
721410	infographiste	graphic designer
721450	agent(e) de formation et de contrôle de la qualité -spvm	training and quality control agent -SPVM
721460	prepose(e) aux renseignements policiers et surveillance policiere	police intelligence and police surveillance officer
721470	integrateur(-trice) web	web integrator
721490	parrainage professionnel niveau secondaire/professionnel	professional sponsorship at secondary/professional level
721500	parrainage professionnel niveau collegial	professional sponsorship at college level
721510	parrainage professionnel niveau universitaire	professional sponsorship at university level
721520	charge(e) de soutien technique en immobilier	real estate technical support officer
721530	agent(e) technique en genie civil (infrastructures municipales)	technical agent in civil engineering (municipal infrastructure)
721540	dessinateur(-trice) technique	technical designer
721560	préposé(e) aux interventions rapides et prioritaires	rapid and priority intervention attendant
721650	agent(e) technique - analyse reseau soutien aux operations	technical agent - network analysis operations support
721660	agent(e) technique aux procedes - service de l eau	technical process agent - water service
721670	prepose(e) a l inspection	inspection attendant
721680	agent(e) technique en évaluation foncière	technical agent in land valuation
721690	assistant(e) technique - géomatique	technical assistant - geomatics
721700	agent(e) technique en estimation	technical agent in estimation
721710	inspecteur(-trice) principal(e) - bureau du taxi	Chief Inspector - Taxi Office
721720	préposé(e) - gestion de la mobilité urbaine	urban mobility management attendant
721730	etudiant(e) col blanc - dec specialise annee 3	white-collar student - specialized DEC year 3
721740	agent(e) de liaison - info travaux	liaison officer - works information
721750	inspecteur(-trice) du cadre bati	building framework inspector
721760	inspecteur(-trice) principal(e) du cadre bati	principal inspector of the building framework
721790	agent(e) support aux utilisateurs(-trices)	user support agent
721800	videaste	videographer
721810	agent(e)technique assainissement - air et eau	sanitation technical agent - air and water
721820	analyste - integrite des donnees policieres	analyst - police data integrity
721830	photographe - identification judiciaire	photographer - forensic identification
721840	agent(e) liaison intervention sociale	social intervention liaison officer
721850	charge(e) de soutien technique acquisition biens et services	technical support officer for the acquisition of goods and services
721860	analyste juridique	legal analyst
721870	agent(e) de prevention - controle animalier	prevention agent - animal control
721880	préposé(e) aux matières résiduelles	waste collection officer
721890	programme liaison emploi - sec/professionnel	employment liaison program - secondary/professional
721900	programme liaison emploi - collégial	employment liaison program - college
721910	programme liaison emploi - universitaire	employment-university liaison program
721920	programme tremplin-travail - sec/prof.	springboard-work program - sec/prof.
721930	programme tremplin-travail - collégial	springboard-work program - college
721940	programme tremplin-travail - universitaire	springboard-work program - university
721950	inspecteur(-trice) residentiel(le) en evaluation fonciere	residential property assessment inspector
721960	technicien(ne) en evaluation fonciere - grade 1	land valuation technician - grade 1
721970	technicien(ne) - greffe et archives	technician - registry and archives
721980	charge(e) au controle des dossiers de poursuites	responsible for monitoring prosecution files
721990	prepose(e) au centre de communication avec la clientele	customer communication center attendant
722000	coordonnateur(-trice) centre communication avec clientele	customer communications center coordinator
722010	agent(e) service a la clientele - mobilite	customer service agent - mobility
722020	chef(fe) d equipe service a la clientele - mobilite	customer service team leader - mobility
722030	chef(fe) d equipe - surveillance du stationnement et de la mobilite	team leader - parking and mobility monitoring
723410	agent(e) de controle et d administration de la paie et des avantages sociaux	payroll and benefits control and administration officer
723430	agent(e) technique en securite aquatique	aquatic safety technical agent
723450	charge(e) de medias	media officer
723460	agent(e) comptable analyste	accounting analyst
724810	secretaire medical(e)	medical secretary
731430	prepose(e) au controle du traitement des donnees	data processing control officer
731450	agent(e) au centre de services aux clients-informatique	IT customer service center agent
731810	operateur(-trice) d equipement de saisie des donnees	data entry equipment operator
731840	programmeur(-euse) analyste - production	programmer analyst - production
732510	analyste en informatique	computer analyst
732520	analyste en informatique - responsable	IT analyst - manager
732530	conseiller(-ere) en logiciel materiell	hardware software advisor
732540	analyste des methodes   procedes administratifs	administrative process methods analyst
732560	analyste en reclamation	claims analyst
732840	programmeur(-euse) analyste - etudes techniques - operations	programmer analyst - technical studies - operations
732850	programmeur(-euse) analyste	programmer analyst
732880	technicien(ne) en developpement d application en bureautique	office application development technician
732900	technicien(ne) juridique	legal technician
741310	agent(e) comptable	accounting officer
741810	comptable	an accountant
742310	conseiller(-ere) en verification	audit advisor
742320	agent(e) de verification	verification agent
742330	technicien(ne) en gestion de documents et archives	document and archives management technician
743370	agent(e) de recettes	revenue officer
743480	prepose(e) a la perception	tax collector
743820	surveillant(e) de l encaissement	cash collection supervisor
744420	prepose(e) au budget	budget clerk
749810	releveur(-euse) de compteurs d eau	water meter reader
751310	agent(e) technique de laboratoire en chimie	technical laboratory agent in chemistry
751330	agent(e) technique de laboratoire en genie civil	civil engineering laboratory technical agent
751340	agent(e) technique de laboratoire en geologie	technical laboratory agent in geology
751350	agent(e) technique de laboratoire en physique - mecanique	laboratory technical agent in physics - mechanics
751400	programmeur(-euse) analyste en performance	performance analyst programmer
751430	analyste de recettes	revenue analyst
752300	agent(e) technique en  photogrammetrie	technical agent in photogrammetry
752350	agent(e) technique en electronique	electronics technical agent
752360	agent(e) technique en electricite	electrical technical agent
752810	dessinateur(-trice)	designer
752850	assistant(e) technique - architecture	technical assistant - architecture
753410	prepose(e) aux instruments d arpentage	surveying instrument attendant
753810	surveillant(e) de travaux de genie civil - eaux   egouts	civil engineering works supervisor - water and sewers
753820	surveillant(e) de travaux de batiment	building works supervisor
754310	agent(e) technique en enfouissement sanitaire	technical agent in sanitary landfill
754320	agent(e) technique en aqueduc et drainage	technical agent in aqueduct and drainage
754330	agent(e) technique en genie civil - eaux   egouts	civil engineering technical agent - water and sewers
754810	commis de pesee	weighing clerk
754820	commis principal(e) de pesee	main weighing clerk
754830	controleur(euse) d usine de filtration	filtration plant controller
754840	depisteur(-euse) de fuites d eau	water leak detector
754850	charge(e) d operation	operations manager
755310	agent(e) technique en horticulture et arboriculture	technical agent in horticulture and arboriculture
755330	agent(e) technique en environnement	environmental technical agent
755410	prepose(e) aux renseignements horticoles	horticultural information officer
755420	coordonnateur(-trice) d activites en loisirs scientifiques	coordinator of scientific leisure activities
755610	inspecteur(-trice) en horticulture et arboriculture	horticulture and arboriculture inspector
755810	assistant(e)-botaniste	assistant botanist
755820	botaniste	botanist
755850	animateur(-trice) horticole	horticultural facilitator
755860	concepteur(-trice) artistique de projets	artistic project designer
756410	prepose(e) a la reproduction de plans	plan reproduction officer
756860	examinateur(-trice) de titres	title examiner
757410	technicien(ne) de laboratoire	laboratory technician
757810	aide-technique de laboratoire	laboratory technical assistant
761350	enqueteur(-euse) en matiere frauduleuse	fraud investigator
761370	agent(e) d aide socio-economique - chef(fe) d equipe	socio-economic aid agent - team leader
762410	prepose(e) a l accueil,  aux droits d entree   aux boutiques	receptionist, shop entry fee attendant
762810	animateur(-trice) de sports et loisirs	sports and leisure instructor
762850	aide-animateur(-trice) grade 1 - loisirs communautaires	assistant facilitator grade 1 - community recreation
762860	aide-animateur(-trice) grade 2 - loisirs communautaires	assistant facilitator grade 2 - community recreation
762880	instructeur(-trice) de natation grade 2	grade 2 swimming instructor
762920	moniteur(-trice) specialise(e) - sports	specialized instructor - sports
762940	surveillant(e) d activites	activity supervisor
763010	prepose(e) a l animation	entertainment attendant
763810	aide-bibliothecaire	library assistant
763820	aide-bibliothecaire principal(e)	senior library assistant
763830	bibliotechnicien(ne)	library technician
763870	bibliotechnicien(ne) principal(e) - pre-catalogage - bibliotheque	Senior Library Technician - Pre-cataloging - Library
769310	agent(e) principal(e) de communications sociales	senior social communications officer
769410	prepose(e) aux renseignements entomologiques	entomological information officer
769830	assistant(e) entomologiste	entomologist assistant
771310	agent(e) de prevention des incendies	fire prevention officer
771810	prepose(e) au centre de communication du sim	SIM communications center attendant
771820	prepose(e) principal(e) au centre de communication du sim	main attendant at the sim communication center
772340	agent(e) technique en circulation   stationnement - tp - hdu	technical traffic parking agent - tp - hdu
781310	technicien(ne) en controle du bruit	noise control technician
781650	inspecteur(-trice) en eaux et assainissement	water and sanitation inspector
781680	inspecteur(-trice) du domaine public	public domain inspector
781850	inspecteur(-trice) principal(e) du domaine public	senior public domain inspector
782310	analyste soutien a la reglementation (permis   inspections)	regulatory support analyst (permit inspections)
782330	agent(e) technique en charpente   structure	technical agent in structural framework
782610	enqueteur(-euse) a la gestion immobiliere	property management investigator
782830	enqueteur(-euse) estimateur(-trice)	investigator/estimator
782900	charge(e) de subventions   de renovation	renovation grant manager
782910	officier(-iere) de liaison aupres des cours de justice	liaison officer to the courts of justice
782930	agent(e) du cadre bâti	built environment agent
782940	charge(e) principal(e) de subvention   de renovation	main charge of renovation subsidy
783110	verificateur(-trice) compteur(-euse)	counter auditor
783310	agent(e) technique en architecture	technical agent in architecture
783320	agent(e) technique en architecture de paysage	technical agent in landscape architecture
783420	prepose(e) aux modifications cadastrales	cadastral modification officer
784420	agent(e) de stationnement	parking attendant
784610	inspecteur(-trice) en circulation et stationnement	traffic and parking inspector
784810	pointeur(-euse) de circulation	traffic controller
785320	agent(e) technique en expertise et évaluation immobilières	technical agent in real estate expertise and evaluation
788330	agent(e) technique en urbanisme	technical agent in urban planning
789310	agent(e) technique en ingenierie municipale	technical agent in municipal engineering
789320	agent(e) technique en instrumentation   controle	technical agent in instrumentation control
789340	agent(e) technique en mecanique du batiment	technical agent in building mechanics
789420	prepose(e) a la patrouille canine	canine patrol attendant
791410	prepose(e) au secretariat	secretary
791840	secretaire de direction	executive secretary
791860	secretaire juridique	legal secretary
791930	secretaire d unite administrative	administrative unit secretary
792410	prepose(e) au controle des dossiers	file control officer
792430	prepose(e) a la documentation	documentation officer
792460	prepose(e) au centre d information	information center attendant
792810	commis de bureau	office clerk
792820	agent(e) de bureau	office worker
792830	agent(e) de bureau principal(e)	senior office agent
792840	prepose(e) au soutien administratif	administrative support worker
792850	agent(e) principal(e) - salle de courrier	Senior Mailroom Agent
792930	analyste de dossiers	case analyst
792950	charge(e) de soutien documentaire	documentary support officer
793410	prepose(e) a l atelier satellite de reproduction	satellite reproduction workshop attendant
793840	graphiste	graphic designer
794410	prepose(e) aux installations telephoniques	telephone installation attendant
794420	prepose(e) aux communications	communications officer
794820	prepose(e) aux telecommunications	telecommunications attendant
795860	typomonteur(-euse)	typomonteur
801000	animateur(-trice) - st-leonard	facilitator - St-Leonard
801090	prepose(e) aux spectacles - stle	show attendant - stle
801130	responsable de secteur - stle	sector manager - style
801950	prepose(e) au stationnement - stle	parking attendant - stle
802230	prepose(e) aux activites libres - stle	free activities attendant - stle
900010	stagiaire	intern
900280	etudiant(e) programme gouvernemental - secondaire	government program student - secondary
900290	etudiant(e) programme gouvernemental - collégial	government program student - college
900300	etudiant(e) programme gouvernemental - universitaire	government program student - university
900340	brigadier(-iere) scolaire	school crossing guard
900370	stagiaire cadre	executive intern
900380	stagiaire professionnel ou juriste	professional or legal intern
900400	stagiaire scientifique	scientific intern
900420	etudiant(e) programme gouvernemental - secondaire professionnel	student in government program - vocational secondary school
900610	stage non remunere	unpaid internship
900630	stagiaire cadre 1 a 59 credits	executive intern 1 to 59 credits
900640	stagiaire cadre 60 a 89 credits	executive intern 60 to 89 credits
900660	stagiaire professionnel 1 a 59 credits	professional intern 1 to 59 credits
900670	stagiaire professionnel 60 a 89 credits	professional intern 60 to 89 credits
900680	stagiaire professionnel 90 credits et plus	professional intern 90 credits and more
900690	stagiaire scientifique 1 a 59 credits	scientific intern 1 to 59 credits
900700	stagiaire scientifique 60 a 89 credits	scientific intern 60 to 89 credits
900710	stagiaire scientifique 90 credits et plus	scientific intern 90 credits and more
900750	stage non remunere cols blancs	unpaid white-collar internship
900780	stagiaire professionnel - niveau maitrise	professional intern - master's level
jobcode	jobtitle	job title
